"","X","ID","Relative_Year","Contribution","Cohort","Year","Proportional","Sex","Total_Genetic","cohort.10y","Parish"
"519252",688830,"P0000010219","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"519453",689031,"P0000010540","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"519654",689232,"P0000013284","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"519855",689433,"P0000013301","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"520056",689634,"P0000013307","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"520257",689835,"P0000013409","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"520458",690036,"P0000021201","A200",0,1790,1990,0,"Male","3399","1788","Lin"
"520659",690237,"P0000024425","A200",0.3046875,1790,1990,8.96403353927626e-05,"Male","3399","1788","Lin"
"520859",690437,"P0000004057","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"521060",690638,"P0000005623","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"521261",690839,"P0000005656","A199",0.625,1791,1990,0.000183877611062077,"Male","3399","1788","Lin"
"521462",691040,"P0000005920","A199",1.3125,1791,1990,0.000386142983230362,"Male","3399","1788","Lin"
"521663",691241,"P0000006012","A199",0.296875,1791,1990,8.73418652544866e-05,"Male","3399","1788","Lin"
"521864",691442,"P0000006055","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"522065",691643,"P0000006110","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"522266",691844,"P0000006120","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"522467",692045,"P0000006121","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"522668",692246,"P0000006154","A199",0.0625,1791,1990,1.83877611062077e-05,"Male","3399","1788","Lin"
"522869",692447,"P0000006168","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"523070",692648,"P0000007348","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"523271",692849,"P0000007385","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"523472",693050,"P0000007393","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"523673",693251,"P0000009716","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"523874",693452,"P0000013345","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"524075",693653,"P0000013433","A199",2.703125,1791,1990,0.000795270667843483,"Male","3399","1788","Lin"
"524276",693854,"P0000020927","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"524477",694055,"P0000021169","A199",0.40625,1791,1990,0.00011952044719035,"Male","3399","1788","Lin"
"524678",694256,"P0000021194","A199",0.375,1791,1990,0.000110326566637246,"Male","3399","1788","Lin"
"524879",694457,"P0000022249","A199",0.78125,1791,1990,0.000229847013827596,"Male","3399","1788","Lin"
"525080",694658,"P0000023920","A199",3.15625,1791,1990,0.000928581935863489,"Male","3399","1788","Lin"
"525281",694859,"P0000024454","A199",0,1791,1990,0,"Male","3399","1788","Lin"
"525481",695059,"P0000002143","A198",1.265625,1792,1990,0.000372352162400706,"Male","3399","1788","Lin"
"525681",695260,"P0000003140","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"525881",695461,"P0000005376","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"526081",695662,"P0000005419","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"526281",695863,"P0000005657","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"526481",696064,"P0000005879","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"526681",696265,"P0000005891","A198",0.09375,1792,1990,2.75816416593116e-05,"Male","3399","1788","Lin"
"526881",696466,"P0000006007","A198",0.5703125,1792,1990,0.000167788320094145,"Male","3399","1788","Lin"
"527081",696667,"P0000006039","A198",0.75,1792,1990,0.000220653133274493,"Male","3399","1788","Lin"
"527281",696868,"P0000006045","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"527481",697069,"P0000006091","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"527681",697270,"P0000006130","A198",1.5703125,1792,1990,0.000461992497793469,"Male","3399","1788","Lin"
"527881",697471,"P0000006207","A198",0.1875,1792,1990,5.51632833186231e-05,"Male","3399","1788","Lin"
"528081",697672,"P0000007261","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"528281",697873,"P0000007292","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"528481",698074,"P0000010210","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"528681",698275,"P0000010229","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"528881",698476,"P0000013255","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"529081",698677,"P0000013302","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"529281",698878,"P0000013308","A198",5.765625,1792,1990,0.00169627096204766,"Male","3399","1788","Lin"
"529481",699079,"P0000013350","A198",1.640625,1792,1990,0.000482678729037952,"Male","3399","1788","Lin"
"529681",699280,"P0000013356","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"529881",699481,"P0000013372","A198",0.765625,1792,1990,0.000225250073551044,"Male","3399","1788","Lin"
"530081",699682,"P0000013398","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"530281",699883,"P0000013422","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"530481",700084,"P0000013729","A198",0,1792,1990,0,"Male","3399","1788","Lin"
"530681",700285,"P0000021177","A198",0.515625,1792,1990,0.000151699029126214,"Male","3399","1788","Lin"
