IDp,lifespan,lrs,lrssa,ngo.kk,prop.lrs.non.migrators
P0000026358,65.120984278879,7,3,2,1
P0000026359,61.8619275461381,4,3,0,1
P0000026360,57.0061517429938,1,1,0,1
P0000026361,76.5632262474368,2,1,0,1
P0000026362,50.2665755297334,5,4,17,1
P0000026363,NA,NA,NA,NA,NA
P0000026364,42.2966507177034,11,5,0,1
P0000026365,60.6042378673958,5,4,28,1
P0000026365,60.6042378673958,5,4,28,1
P0000026367,2.07245386192755,0,0,0,1
P0000026368,NA,NA,NA,NA,NA
P0000026369,NA,NA,NA,NA,NA
P0000026370,NA,NA,NA,NA,NA
P0000026371,14.3704716336295,0,0,0,1
P0000026372,8.36637047163363,0,0,0,1
P0000026373,0.123034859876965,0,0,0,1
P0000026374,0.606971975393028,0,0,0,1
P0000026375,NA,NA,NA,NA,NA
P0000026376,0.00820232399179768,0,0,0,1
P0000026377,NA,NA,NA,NA,NA
P0000026378,60.73000683527,18,12,30,1
P0000026380,67.26999316473,6,6,2,1
P0000026381,NA,NA,NA,NA,NA
P0000026382,1.49829118250171,0,0,0,1
P0000026383,39.4613807245386,3,1,0,1
P0000026383,39.4613807245386,3,1,0,1
P0000026385,45.244019138756,0,0,0,1
P0000026385,45.244019138756,0,0,0,1
P0000026387,32.0546821599453,2,1,0,1
P0000026388,66.5181134654819,0,0,0,1
P0000026388,66.5181134654819,0,0,0,1
P0000026390,1.28776486671224,0,0,0,1
P0000026391,0.85850991114149,0,0,0,1
P0000026392,NA,NA,NA,NA,NA
P0000026393,0.136705399863295,0,0,0,1
P0000026394,NA,NA,NA,NA,NA
P0000026395,NA,NA,NA,NA,NA
P0000026396,NA,NA,NA,NA,NA
P0000026398,0.0355434039644566,0,0,0,1
P0000026399,NA,NA,NA,NA,NA
P0000026400,NA,NA,NA,NA,NA
P0000026401,NA,NA,NA,NA,NA
P0000026402,NA,NA,NA,NA,NA
P0000026403,NA,NA,NA,NA,NA
P0000026404,66.3595352016405,4,2,3,1
P0000026404,66.3595352016405,4,2,3,1
P0000026404,66.3595352016405,4,2,3,1
P0000026404,66.3595352016405,4,2,3,1
P0000026406,1.33971291866029,0,0,0,1
P0000026407,NA,NA,NA,NA,NA
P0000026408,0.642515379357485,0,0,0,1
P0000026409,87.825017088175,9,8,2,1
P0000026412,36.1968557758031,0,0,0,1
P0000026413,0.114832535885167,0,0,0,1
P0000026414,1.21120984278879,0,0,0,1
P0000026415,0.207792207792208,0,0,0,1
P0000026416,50.3103212576897,4,3,4,1
P0000026417,NA,NA,NA,NA,NA
P0000026419,30.457963089542,2,1,0,1
P0000026420,81.7470950102529,1,1,4,1
P0000026420,81.7470950102529,1,1,4,1
P0000026422,NA,NA,NA,NA,NA
P0000026423,NA,NA,NA,NA,NA
P0000026423,NA,NA,NA,NA,NA
P0000026423,NA,NA,NA,NA,NA
P0000026423,NA,NA,NA,NA,NA
P0000026425,8.50854408749146,0,0,0,1
P0000026426,NA,NA,NA,NA,NA
P0000026427,64.8940533151059,9,8,2,1
P0000026428,66.0013670539986,2,1,0,1
P0000026429,80.5331510594669,3,3,7,1
P0000026430,91.2426520847574,6,5,0,1
P0000026431,69.3588516746411,5,4,7,1
P0000026432,69.6049213943951,2,2,5,1
P0000026433,87.8824333561176,1,0,0,1
P0000026434,48.0054682159945,2,2,0,1
P0000026435,0.0437457279562543,0,0,0,1
P0000026436,70.1271360218729,0,0,0,1
P0000026437,NA,NA,NA,NA,NA
P0000026438,42.8407382091593,1,0,0,1
P0000026439,61.4217361585783,0,0,0,1
P0000026440,83.526999316473,0,0,0,1
P0000026441,NA,NA,NA,NA,NA
P0000026442,84.123034859877,2,2,0,1
P0000026442,84.123034859877,2,2,0,1
P0000026442,84.123034859877,2,2,0,1
P0000026442,84.123034859877,2,2,0,1
P0000026444,0.284347231715653,0,0,0,1
P0000026445,67.0567327409433,11,11,32,1
P0000026446,36.5222146274778,0,0,0,1
P0000026447,27.7867395762133,5,0,0,1
P0000026448,24.3554340396446,0,0,0,1
P0000026450,NA,NA,NA,NA,NA
P0000026451,48.6288448393712,4,3,0,1
P0000026452,NA,NA,NA,NA,NA
P0000026453,66.3294600136705,0,0,0,1
P0000026454,0.377306903622693,0,0,0,1
P0000026455,62.9555707450444,0,0,0,1
P0000026456,NA,NA,NA,NA,NA
P0000026457,76.8803827751196,0,0,0,1
P0000026458,76.0765550239234,0,0,0,1
P0000026459,41.1373889268626,8,4,7,1
P0000026460,NA,NA,NA,NA,NA
P0000026461,NA,NA,NA,NA,NA
P0000026462,18.0505809979494,0,0,0,1
P0000026463,0.686261107313739,0,0,0,1
P0000026464,24.0902255639098,0,0,0,1
P0000026465,77.7552973342447,7,3,0,1
P0000026466,1.36978810663021,0,0,0,1
P0000026467,1.87286397812714,0,0,0,1
P0000026468,NA,NA,NA,NA,NA
P0000026469,70.704032809296,1,0,0,1
P0000026470,NA,NA,NA,NA,NA
P0000026471,NA,NA,NA,NA,NA
P0000026472,NA,NA,NA,NA,NA
P0000026473,5.11004784688995,0,0,0,1
P0000026474,18.0423786739576,0,0,0,1
P0000026475,NA,NA,NA,NA,NA
P0000026476,0.606971975393028,0,0,0,1
P0000026477,74.3212576896787,17,13,11,1
P0000026478,27.2781954887218,2,2,10,1
P0000026479,64.6042378673958,3,3,5,1
P0000026480,0.00273410799726589,0,0,0,1
P0000026481,76.1722488038278,2,2,7,1
P0000026482,42.2802460697198,7,7,17,1
P0000026483,67.3328776486671,1,1,3,1
P0000026483,67.3328776486671,1,1,3,1
P0000026483,67.3328776486671,1,1,3,1
P0000026483,67.3328776486671,1,1,3,1
P0000026485,63.4094326725906,2,1,0,1
P0000026485,63.4094326725906,2,1,0,1
P0000026485,63.4094326725906,2,1,0,1
P0000026485,63.4094326725906,2,1,0,1
P0000026487,76.5714285714286,1,1,0,1
P0000026488,NA,NA,NA,NA,NA
P0000026489,72.5714285714286,5,4,19,1
P0000026490,80.853041695147,8,7,13,1
P0000026491,0.549555707450444,0,0,0,1
P0000026492,73.5201640464798,5,4,0,1
P0000026493,58.8352699931647,2,1,0,1
P0000026494,52.6315789473684,9,8,14,1
P0000026496,66.5782638414217,2,2,0,1
P0000026497,61.634996582365,2,2,0,1
P0000026498,36.6917293233083,0,0,0,1
P0000026499,60.8858509911141,0,0,0,1
P0000026500,NA,NA,NA,NA,NA
P0000026501,68.9487354750513,1,1,0,1
P0000026502,2.83253588516746,0,0,0,1
P0000026503,0.0355434039644566,0,0,0,1
P0000026504,NA,NA,NA,NA,NA
P0000026505,84.9897470950102,5,5,3,1
P0000026506,NA,NA,NA,NA,NA
P0000026507,0.369104579630895,0,0,0,1
P0000026508,NA,NA,NA,NA,NA
P0000026509,NA,NA,NA,NA,NA
P0000026510,1.31784005468216,0,0,0,1
P0000026511,NA,NA,NA,NA,NA
P0000026512,NA,NA,NA,NA,NA
P0000026513,NA,NA,NA,NA,NA
P0000026514,NA,NA,NA,NA,NA
P0000026515,NA,NA,NA,NA,NA
P0000026516,NA,NA,NA,NA,NA
P0000026517,NA,NA,NA,NA,NA
P0000026518,NA,NA,NA,NA,NA
P0000026519,5.68147641831852,0,0,0,1
P0000026520,NA,NA,NA,NA,NA
P0000026521,NA,NA,NA,NA,NA
P0000026522,0.44565960355434,0,0,0,1
P0000026523,NA,NA,NA,NA,NA
P0000026524,NA,NA,NA,NA,NA
P0000026525,80.1859193438141,4,2,0,1
P0000026526,16.7764866712235,0,0,0,1
P0000026527,31.7238550922761,0,0,0,1
P0000026528,NA,NA,NA,NA,NA
P0000026529,4.63157894736842,0,0,0,1
P0000026531,83.0622009569378,9,7,10,1
P0000026531,83.0622009569378,9,7,10,1
P0000026531,83.0622009569378,9,7,10,1
P0000026531,83.0622009569378,9,7,10,1
P0000026533,68.5604921394395,4,4,3,1
P0000026534,60.5030758714969,9,9,15,1
P0000026535,66.7313738892686,3,3,4,1
P0000026536,85.6732740943267,9,5,26,1
P0000026537,63.1168831168831,6,5,4,1
P0000026537,63.1168831168831,6,5,4,1
P0000026537,63.1168831168831,6,5,4,1
P0000026537,63.1168831168831,6,5,4,1
P0000026539,45.2358168147642,11,8,0,1
P0000026539,45.2358168147642,11,8,0,1
P0000026539,45.2358168147642,11,8,0,1
P0000026539,45.2358168147642,11,8,0,1
P0000026544,9.76076555023923,0,0,0,1
P0000026545,9.16746411483254,0,0,0,1
P0000026546,71.9753930280246,18,17,17,1
P0000026547,41.7306903622693,8,5,10,1
P0000026548,0.839371155160629,0,0,0,1
P0000026549,4.77375256322625,0,0,0,1
P0000026550,43.4258373205742,1,1,5,1
P0000026551,53.7963089542037,5,5,4,1
P0000026552,72.5741626794258,5,2,1,1
P0000026553,NA,NA,NA,NA,NA
P0000026554,44.1777170198223,2,2,3,1
P0000026555,66.8215994531784,1,1,0,1
P0000026556,72.5194805194805,0,0,0,1
P0000026557,56.822966507177,2,2,0,1
P0000026558,56.3089542036911,1,1,0,1
P0000026558,56.3089542036911,1,1,0,1
P0000026560,NA,NA,NA,NA,NA
P0000026561,NA,NA,NA,NA,NA
P0000026562,NA,NA,NA,NA,NA
P0000026563,60.6097060833903,2,2,5,1
P0000026564,70.8735475051265,0,0,0,1
P0000026564,NA,NA,NA,NA,NA
P0000026566,34.6876281613124,5,0,0,1
P0000026567,23.7785372522215,0,0,0,1
P0000026568,NA,NA,NA,NA,NA
P0000026569,NA,NA,NA,NA,NA
P0000026570,NA,NA,NA,NA,NA
P0000026571,16.8995215311005,0,0,0,1
P0000026572,NA,NA,NA,NA,NA
P0000026573,50.457963089542,7,5,22,1
P0000026574,NA,NA,NA,NA,NA
P0000026575,0.500341763499658,0,0,0,1
P0000026576,63.9781271360219,7,5,11,1
P0000026577,77.2631578947368,6,4,0,1
P0000026578,61.8318523581681,9,8,16,1
P0000026579,0.388243335611757,0,0,0,1
P0000026580,NA,NA,NA,NA,NA
P0000026581,52.0519480519481,9,8,3,1
P0000026582,NA,NA,NA,NA,NA
P0000026583,NA,NA,NA,NA,NA
P0000026584,0.00273410799726589,0,0,0,1
P0000026585,53.593984962406,0,0,0,1
P0000026586,32.7382091592618,0,0,0,1
P0000026587,42.9555707450444,0,0,0,1
P0000026588,71.0184552289816,0,0,0,1
P0000026589,79.2836637047163,3,3,4,1
P0000026590,NA,NA,NA,NA,NA
P0000026591,50.4497607655502,8,7,12,1
P0000026592,NA,NA,NA,NA,NA
P0000026593,29.3971291866029,7,5,3,1
P0000026594,61.2084757347915,6,6,1,1
P0000026595,2.63568010936432,0,0,0,1
P0000026596,66.6575529733424,5,4,3,1
P0000026597,44.092959671907,0,0,0,1
P0000026598,61.2084757347915,8,5,11,1
P0000026599,70.1380724538619,1,1,2,1
P0000026600,54.7641831852358,10,7,0,1
P0000026601,48.5796308954204,8,7,23,1
P0000026602,46.5235816814764,7,5,4,1
P0000026603,19.2344497607655,0,0,0,1
P0000026604,25.8892686261107,0,0,0,1
P0000026605,1.44907723855092,0,0,0,1
P0000026606,21.069036226931,0,0,0,1
P0000026607,22.7942583732057,2,1,0,1
P0000026608,14.5782638414217,0,0,0,1
P0000026609,11.5707450444293,0,0,0,1
P0000026610,NA,NA,NA,NA,NA
P0000026611,29.3725222146275,1,1,7,1
P0000026611,29.3725222146275,1,1,7,1
P0000026611,29.3725222146275,1,1,7,1
P0000026611,29.3725222146275,1,1,7,1
P0000026614,41.6896787423103,7,6,13,1
P0000026616,68.6671223513329,3,1,0,1
P0000026616,68.6671223513329,3,1,0,1
P0000026616,68.6671223513329,3,1,0,1
P0000026616,68.6671223513329,3,1,0,1
P0000026618,NA,NA,NA,NA,NA
P0000026619,41.0936431989064,3,1,0,1
P0000026620,59.4176349965824,1,1,0,1
P0000026623,16.4894053315106,0,0,0,1
P0000026624,17.6732740943267,0,0,0,1
P0000026625,NA,NA,NA,NA,NA
P0000026626,22.755980861244,1,0,0,1
P0000026627,0.221462747778537,0,0,0,1
P0000026628,71.7457279562543,3,3,1,1
P0000026629,13.2713602187286,0,0,0,1
P0000026630,54.0341763499658,2,2,0,1
P0000026631,NA,NA,NA,NA,NA
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026632,78.4142173615858,2,0,0,1
P0000026635,0.0984278879015721,0,0,0,1
P0000026636,0.0574162679425837,0,0,0,1
P0000026637,0.0410116199589884,0,0,0,1
P0000026638,2.72863978127136,0,0,0,1
P0000026639,69.7744360902256,0,0,0,1
P0000026640,NA,NA,NA,NA,NA
P0000026640,NA,NA,NA,NA,NA
P0000026640,NA,NA,NA,NA,NA
P0000026640,NA,NA,NA,NA,NA
P0000026642,NA,NA,NA,NA,NA
P0000026643,65.9603554340396,5,3,10,1
P0000026644,NA,NA,NA,NA,NA
P0000026645,NA,NA,NA,NA,NA
P0000026646,NA,NA,NA,NA,NA
P0000026647,81.7963089542037,1,1,2,1
P0000026648,0.24606971975393,0,0,0,1
P0000026649,64.390977443609,2,2,6,1
P0000026650,75.7922077922078,3,2,0,1
P0000026650,75.7922077922078,3,2,0,1
P0000026652,12.8475734791524,0,0,0,1
P0000026653,NA,NA,NA,NA,NA
P0000026654,NA,NA,NA,NA,NA
P0000026655,69.9712918660287,8,8,0,1
P0000026656,24.2269309637731,0,0,0,1
P0000026657,60.0464798359535,4,4,2,1
P0000026658,16.8858509911142,0,0,0,1
P0000026659,36.3855092276145,7,4,3,1
P0000026660,NA,NA,NA,NA,NA
P0000026661,38.8024606971975,2,1,0,1
P0000026662,0.076555023923445,0,0,0,1
P0000026663,NA,NA,NA,NA,NA
P0000026664,NA,NA,NA,NA,NA
P0000026665,NA,NA,NA,NA,NA
P0000026666,NA,NA,NA,NA,NA
P0000026667,NA,NA,NA,NA,NA
P0000026668,76.7928913192071,3,3,5,1
P0000026669,42.9282296650718,9,9,15,1
P0000026670,73.028024606972,2,2,0,1
P0000026671,85.4326725905673,4,3,14,1
P0000026672,3.01845522898154,0,0,0,1
P0000026673,NA,NA,NA,NA,NA
P0000026674,59.0758714969241,5,3,7,1
P0000026675,67.2043745727956,9,6,2,1
P0000026676,85.9466848940533,5,4,4,1
P0000026677,21.0061517429939,0,0,0,1
P0000026678,0.516746411483254,0,0,0,1
P0000026679,68.092959671907,3,3,0,1
P0000026680,67.5078605604921,1,1,0,1
P0000026681,79.8359535201641,6,6,22,1
P0000026682,24.4757347915243,1,1,0,1
P0000026683,NA,NA,NA,NA,NA
P0000026684,53.768967874231,12,7,11,1
P0000026685,0.385509227614491,0,0,0,1
P0000026686,0.00273410799726589,0,0,0,1
P0000026687,63.0075187969925,0,0,0,1
P0000026688,21.3151059466849,0,0,0,1
P0000026689,0.967874231032126,0,0,0,1
P0000026690,73.799043062201,3,2,1,1
P0000026691,34.7887901572112,4,3,0,1
P0000026692,17.511961722488,0,0,0,1
P0000026693,1.18933697881066,0,0,0,1
P0000026694,NA,NA,NA,NA,NA
P0000026694,NA,NA,NA,NA,NA
P0000026694,NA,NA,NA,NA,NA
P0000026694,NA,NA,NA,NA,NA
P0000026696,NA,NA,NA,NA,NA
P0000026697,84.7792207792208,8,6,1,1
P0000026698,77.07997265892,9,4,0,1
P0000026699,NA,NA,NA,NA,NA
P0000026700,0.0300751879699248,0,0,0,1
P0000026701,0.456596035543404,0,0,0,1
P0000026702,NA,NA,NA,NA,NA
P0000026703,73.0936431989064,0,0,0,1
P0000026704,0.0109364319890636,0,0,0,1
P0000026705,2.84894053315106,0,0,0,1
P0000026706,0.10663021189337,0,0,0,1
P0000026707,NA,NA,NA,NA,NA
P0000026708,NA,NA,NA,NA,NA
P0000026709,NA,NA,NA,NA,NA
P0000026710,22.704032809296,0,0,0,1
P0000026711,63.4914559125085,1,1,0,1
P0000026712,66.5427204374573,9,6,5,1
P0000026713,85.4162679425837,1,1,0,1
P0000026714,NA,NA,NA,NA,NA
P0000026715,59.958988380041,6,2,0,1
P0000026716,85.2877648667122,0,0,0,1
P0000026717,0.0191387559808612,0,0,0,1
P0000026718,77.3834586466165,3,2,0,1
P0000026719,15.9371155160629,0,0,0,1
P0000026720,69.2740943267259,0,0,0,1
P0000026721,15.660970608339,0,0,0,1
P0000026722,13.9767600820232,0,0,0,1
P0000026723,94.282980177717,0,0,0,1
P0000026724,61.3041695146958,3,2,0,1
P0000026724,61.3041695146958,3,2,0,1
P0000026727,NA,NA,NA,NA,NA
P0000026728,68.6725905673274,0,0,0,1
P0000026729,0.527682843472317,0,0,0,1
P0000026730,42.447026657553,6,4,3,1
P0000026731,68.6124401913876,1,1,0,1
P0000026732,21.3479152426521,0,0,0,1
P0000026733,73.1155160628845,3,2,0,1
P0000026734,NA,NA,NA,NA,NA
P0000026735,NA,NA,NA,NA,NA
P0000026736,4.02460697197539,0,0,0,1
P0000026737,1.71975393028025,0,0,0,1
P0000026738,70.8161312371839,2,2,0,1
P0000026739,50.7395762132604,0,0,0,1
P0000026740,82.4415584415584,3,3,3,1
P0000026741,74.8188653451811,12,11,1,1
P0000026742,57.038961038961,4,4,12,1
P0000026743,76.8174982911825,5,4,0,1
P0000026743,76.8174982911825,5,4,0,1
P0000026743,76.8174982911825,5,4,0,1
P0000026743,76.8174982911825,5,4,0,1
P0000026745,NA,NA,NA,NA,NA
P0000026746,1.36978810663021,0,0,0,1
P0000026747,NA,NA,NA,NA,NA
P0000026748,NA,NA,NA,NA,NA
P0000026749,29.6185919343814,4,3,0,1
P0000026750,NA,NA,NA,NA,NA
P0000026751,0.571428571428571,0,0,0,1
P0000026752,NA,NA,NA,NA,NA
P0000026753,NA,NA,NA,NA,NA
P0000026754,NA,NA,NA,NA,NA
P0000026755,NA,NA,NA,NA,NA
P0000026756,33.8701298701299,0,0,0,1
P0000026757,53.9248120300752,0,0,0,1
P0000026757,53.9248120300752,0,0,0,1
P0000026759,NA,NA,NA,NA,NA
P0000026760,NA,NA,NA,NA,NA
P0000026761,NA,NA,NA,NA,NA
P0000026762,NA,NA,NA,NA,NA
P0000026763,NA,NA,NA,NA,NA
P0000026764,NA,NA,NA,NA,NA
P0000026765,NA,NA,NA,NA,NA
P0000026766,12.7163362952837,0,0,0,1
P0000026767,10.704032809296,0,0,0,1
P0000026768,37.6678058783322,7,5,2,1
P0000026769,7.55434039644566,0,0,0,1
P0000026770,NA,NA,NA,NA,NA
P0000026771,81.5584415584416,1,1,3,1
P0000026772,0.527682843472317,0,0,0,1
P0000026773,67.7293233082707,9,8,9,1
P0000026774,57.1674641148325,9,8,8,1
P0000026775,72.298017771702,2,2,0,1
P0000026776,18.0451127819549,0,0,0,1
P0000026777,80.3280929596719,3,2,4,1
P0000026778,NA,NA,NA,NA,NA
P0000026779,0.0382775119617225,0,0,0,1
P0000026780,84.0874914559125,4,3,6,1
P0000026781,NA,NA,NA,NA,NA
P0000026782,0.626110731373889,0,0,0,1
P0000026783,NA,NA,NA,NA,NA
P0000026784,40.298017771702,0,0,0,1
P0000026785,0.183185235816815,0,0,0,1
P0000026786,NA,NA,NA,NA,NA
P0000026787,81.6404647983595,3,1,0,1
P0000026788,0.992481203007519,0,0,0,1
P0000026789,55.8824333561176,0,0,0,1
P0000026790,0.281613123718387,0,0,0,1
P0000026791,NA,NA,NA,NA,NA
P0000026792,1.82638414217362,0,0,0,1
P0000026793,NA,NA,NA,NA,NA
P0000026794,NA,NA,NA,NA,NA
P0000026795,NA,NA,NA,NA,NA
P0000026796,NA,NA,NA,NA,NA
P0000026797,0.00273410799726589,0,0,0,1
P0000026798,0.00273410799726589,0,0,0,1
P0000026799,NA,NA,NA,NA,NA
P0000026800,NA,NA,NA,NA,NA
P0000026801,NA,NA,NA,NA,NA
P0000026802,64.4538619275461,1,1,0,1
P0000026803,17.5092276144908,0,0,0,1
P0000026804,71.2590567327409,3,3,4,1
P0000026805,NA,NA,NA,NA,NA
P0000026806,21.6650717703349,0,0,0,1
P0000026807,NA,NA,NA,NA,NA
P0000026808,NA,NA,NA,NA,NA
P0000026809,NA,NA,NA,NA,NA
P0000026810,NA,NA,NA,NA,NA
P0000026811,0.456596035543404,0,0,0,1
P0000026812,NA,NA,NA,NA,NA
P0000026813,NA,NA,NA,NA,NA
P0000026814,NA,NA,NA,NA,NA
P0000026815,NA,NA,NA,NA,NA
P0000026816,NA,NA,NA,NA,NA
P0000026817,NA,NA,NA,NA,NA
P0000026818,NA,NA,NA,NA,NA
P0000026819,NA,NA,NA,NA,NA
P0000026820,NA,NA,NA,NA,NA
P0000026821,48.0874914559125,8,7,5,1
P0000026822,NA,NA,NA,NA,NA
P0000026823,NA,NA,NA,NA,NA
P0000026824,31.2071086807929,0,0,0,1
P0000026826,NA,NA,NA,NA,NA
P0000026827,14.2474367737526,0,0,0,1
P0000026828,NA,NA,NA,NA,NA
P0000026829,NA,0,0,0,1
P0000026830,NA,NA,NA,NA,NA
P0000026831,80.7682843472317,6,5,7,1
P0000026832,2.63568010936432,0,0,0,1
P0000026833,65.0881749829118,3,3,2,1
P0000026834,40.7737525632263,0,0,0,1
P0000026835,64.2706766917293,4,2,2,1
P0000026836,61.8127136021873,2,1,0,1
P0000026837,76.7764866712235,1,1,4,1
P0000026838,67.3547505126453,14,11,12,1
P0000026839,78.9419002050581,8,6,5,1
P0000026840,84.8612440191388,5,4,3,1
P0000026841,23.4422419685578,1,1,0,1
P0000026842,45.2604237867396,3,2,5,1
P0000026843,NA,NA,NA,NA,NA
P0000026844,74.1708817498291,5,5,2,1
P0000026845,66.8762816131237,2,2,0,1
P0000026846,61.8209159261791,3,3,4,1
P0000026847,NA,NA,NA,NA,NA
P0000026848,67.6473000683527,1,0,0,1
P0000026849,54.0697197539303,5,5,14,1
P0000026850,14.4497607655502,0,0,0,1
P0000026851,76.514012303486,6,5,9,1
P0000026852,25.0717703349282,0,0,0,1
P0000026853,73.542036910458,0,0,0,1
P0000026854,67.9863294600137,8,8,20,1
P0000026855,31.1278195488722,0,0,0,1
P0000026856,63.8304853041695,10,3,3,1
P0000026857,86.1654135338346,10,3,3,1
P0000026858,0.00820232399179768,0,0,0,1
P0000026859,0.273410799726589,0,0,0,1
P0000026860,0.142173615857826,0,0,0,1
P0000026861,13.7197539302802,0,0,0,1
P0000026862,77.9630895420369,3,3,3,1
P0000026863,0.0300751879699248,0,0,0,1
P0000026864,0.0437457279562543,0,0,0,1
P0000026865,0.076555023923445,0,0,0,1
P0000026866,68.9788106630212,0,0,0,1
P0000026867,NA,NA,NA,NA,NA
P0000026868,NA,NA,NA,NA,NA
P0000026869,NA,NA,NA,NA,NA
P0000026870,37.9521531100478,5,3,0,1
P0000026871,17.6596035543404,0,0,0,1
P0000026872,NA,NA,NA,NA,NA
P0000026873,NA,NA,NA,NA,NA
P0000026874,12.6643882433356,0,0,0,1
P0000026875,NA,NA,NA,NA,NA
P0000026876,78.8708133971292,0,0,0,1
P0000026877,82.4853041695147,1,1,0,1
P0000026878,84.6206425153794,2,1,2,1
P0000026879,NA,NA,NA,NA,NA
P0000026880,0.295283663704716,0,0,0,1
P0000026881,NA,NA,NA,NA,NA
P0000026882,NA,NA,NA,NA,NA
P0000026883,NA,NA,NA,NA,NA
P0000026884,NA,NA,NA,NA,NA
P0000026885,NA,NA,NA,NA,NA
P0000026886,NA,NA,NA,NA,NA
P0000026887,NA,NA,NA,NA,NA
P0000026888,66.1052631578947,1,0,0,1
P0000026889,16.1175666438824,0,0,0,1
P0000026890,66.2064251537936,0,0,0,1
P0000026890,66.2064251537936,0,0,0,1
P0000026890,66.2064251537936,0,0,0,1
P0000026890,66.2064251537936,0,0,0,1
P0000026894,67.5762132604238,7,6,13,1
P0000026895,55.1414900888585,0,0,0,1
P0000026896,0.500341763499658,0,0,0,1
P0000026897,62.4853041695147,4,4,3,1
P0000026898,72.9104579630895,3,3,0,1
P0000026899,NA,NA,NA,NA,NA
P0000026900,61.2768284347232,1,1,0,1
P0000026901,61.7881066302119,5,4,5,1
P0000026902,NA,NA,NA,NA,NA
P0000026902,NA,NA,NA,NA,NA
P0000026904,48.1011619958988,0,0,0,1
P0000026905,0.172248803827751,0,0,0,1
P0000026907,NA,NA,NA,NA,NA
P0000026908,NA,NA,NA,NA,NA
P0000026909,NA,NA,NA,NA,NA
P0000026910,NA,NA,NA,NA,NA
P0000026911,NA,NA,NA,NA,NA
P0000026912,NA,NA,NA,NA,NA
P0000026913,28.4019138755981,2,2,0,1
P0000026914,76.6261107313739,4,4,0,1
P0000026915,92.6315789473684,0,0,0,1
P0000026916,87.2426520847574,0,0,0,1
P0000026917,NA,NA,NA,NA,NA
P0000026918,NA,NA,NA,NA,NA
P0000026920,79.2973342447027,5,4,7,1
P0000026921,2.95283663704716,0,0,0,1
P0000026922,74.5645933014354,0,0,0,1
P0000026923,64.4456596035543,8,7,3,1
P0000026924,NA,NA,NA,NA,NA
P0000026925,75.9453178400547,7,7,14,1
P0000026926,88.4565960355434,5,5,9,1
P0000026927,NA,NA,NA,NA,NA
P0000026928,41.6787423103213,0,0,0,1
P0000026929,NA,NA,NA,NA,NA
P0000026930,78.3540669856459,6,6,6,1
P0000026931,NA,NA,NA,NA,NA
P0000026932,36.390977443609,0,0,0,1
P0000026933,89.8673957621326,6,5,0,1
P0000026934,77.6541353383459,8,8,18,1
P0000026935,NA,NA,NA,NA,NA
P0000026936,NA,NA,NA,NA,NA
P0000026937,0.00273410799726589,0,0,0,1
P0000026939,38.0724538619275,7,7,17,1
P0000026940,75.1660970608339,7,6,6,1
P0000026941,71.8496240601504,10,10,9,1
P0000026942,NA,NA,NA,NA,NA
P0000026943,68.3007518796992,5,3,0,1
P0000026944,67.61995898838,9,6,5,1
P0000026945,NA,NA,NA,NA,NA
P0000026946,NA,NA,NA,NA,NA
P0000026947,NA,NA,NA,NA,NA
P0000026947,NA,NA,NA,NA,NA
P0000026947,NA,NA,NA,NA,NA
P0000026947,NA,NA,NA,NA,NA
P0000026949,76.1886534518113,10,9,11,1
P0000026950,72.9815447710184,9,8,9,1
P0000026951,79.5105946684894,3,3,5,1
P0000026952,NA,NA,NA,NA,NA
P0000026953,57.3533834586466,5,5,6,1
P0000026954,38.4306220095694,0,0,0,1
P0000026955,25.0909090909091,1,1,0,1
P0000026956,NA,NA,NA,NA,NA
P0000026957,60.041011619959,9,9,12,1
P0000026958,25.7252221462748,1,1,9,1
P0000026959,35.65003417635,5,4,2,1
P0000026960,68.4702665755297,1,0,0,1
P0000026961,62.6657552973342,2,1,0,1
P0000026962,NA,NA,NA,NA,NA
P0000026963,49.2330827067669,4,2,0,1
P0000026964,NA,NA,NA,NA,NA
P0000026965,0.708133971291866,0,0,0,1
P0000026966,1.61312371838688,0,0,0,1
P0000026967,86.7751196172249,0,0,0,1
P0000026968,46.9118250170882,3,3,5,1
P0000026969,NA,NA,NA,NA,NA
P0000026970,NA,NA,NA,NA,NA
P0000026971,NA,NA,NA,NA,NA
P0000026972,24.7983595352016,4,1,0,1
P0000026973,70.2064251537936,3,2,0,1
P0000026974,20.4757347915243,0,0,0,1
P0000026975,1.13738892686261,0,0,0,1
P0000026976,0.530416951469583,0,0,0,1
P0000026977,0.00820232399179768,0,0,0,1
P0000026978,22.9692412850308,0,0,0,1
P0000026979,24.596035543404,0,0,0,1
P0000026980,NA,NA,NA,NA,NA
P0000026981,50.6438824333561,5,5,4,1
P0000026982,72.8940533151059,4,2,3,1
P0000026983,NA,NA,NA,NA,NA
P0000026984,86.1681476418319,2,2,0,1
P0000026985,69.9658236500342,0,0,0,1
P0000026986,NA,NA,NA,NA,NA
P0000026987,7.22351332877649,0,0,0,1
P0000026988,0.00546821599453178,0,0,0,1
